Step,AgentID,State,DistrictID
8,58,Susceptible,12
8,2,Infected,21
8,47,Susceptible,24
8,31,Infected,10
8,11,Susceptible,3
8,42,Infected,9
8,79,Susceptible,24
8,15,Exposed,5
8,56,Infected,13
8,62,Exposed,7
8,68,Infected,7
8,75,Exposed,6
8,52,Infected,5
8,8,Exposed,10
8,22,Infected,16
8,83,Infected,10
8,51,Exposed,13
8,4,Infected,19
8,67,Infected,0
8,74,Infected,19
8,53,Exposed,14
8,16,Susceptible,20
8,29,Infected,21
8,87,Infected,11
8,45,Exposed,1
8,3,Exposed,17
8,40,Infected,24
8,88,Exposed,10
8,65,Infected,11
8,7,Infected,6
8,39,Exposed,6
8,9,Exposed,16
8,57,Infected,13
8,23,Infected,0
8,41,Infected,22
8,82,Infected,19
8,77,Infected,21
8,55,Exposed,3
8,37,Infected,9
8,50,Infected,12
8,18,Infected,24
8,19,Susceptible,20
8,33,Exposed,10
8,76,Exposed,22
8,89,Infected,15
8,6,Infected,14
8,12,Susceptible,15
8,72,Exposed,21
8,28,Exposed,17
8,86,Infected,5
8,69,Infected,9
8,20,Exposed,1
9,57,Infected,2
9,19,Susceptible,18
9,38,Infected,13
9,4,Infected,16
9,15,Exposed,11
9,89,Infected,12
9,10,Susceptible,22
9,68,Infected,11
9,60,Exposed,15
9,48,Infected,23
9,52,Infected,22
9,58,Susceptible,24
9,40,Infected,21
9,33,Exposed,10
9,42,Infected,15
9,21,Infected,2
9,61,Exposed,16
9,76,Exposed,16
9,16,Susceptible,5
9,56,Infected,6
9,0,Infected,10
9,71,Susceptible,5
9,46,Exposed,23
9,59,Infected,18
9,9,Exposed,22
9,67,Infected,2
9,70,Infected,8
9,69,Infected,1
9,79,Susceptible,20
9,23,Infected,10
9,32,Infected,16
9,62,Exposed,6
9,74,Infected,22
9,78,Infected,18
9,81,Infected,3
9,2,Infected,9
9,80,Infected,22
9,24,Susceptible,18
9,26,Exposed,1
9,47,Susceptible,4
9,83,Infected,13
9,22,Infected,14
9,63,Exposed,16
9,1,Infected,10
9,86,Infected,15
9,72,Exposed,2
9,25,Exposed,1
9,3,Exposed,8
9,27,Infected,19
9,51,Exposed,13
9,8,Exposed,24
9,35,Exposed,3
9,18,Infected,23
9,87,Infected,11
9,39,Exposed,16
9,75,Exposed,10
9,20,Exposed,22
9,77,Infected,24
9,43,Exposed,24
9,30,Infected,8
9,64,Exposed,20
9,66,Susceptible,23
9,31,Infected,0
9,50,Infected,2
9,53,Exposed,20
9,6,Infected,15
9,54,Exposed,19
9,55,Exposed,6
9,65,Infected,1
9,44,Infected,2
9,11,Susceptible,18
9,73,Infected,11
9,14,Infected,23
9,5,Infected,8
9,45,Exposed,16
9,41,Infected,22
9,34,Susceptible,4
9,12,Susceptible,4
9,85,Infected,12
9,82,Infected,16
9,49,Infected,1
9,88,Exposed,5
9,29,Infected,8
9,13,Infected,11
9,28,Exposed,16
9,17,Infected,23
9,36,Susceptible,12
9,7,Infected,5
9,37,Infected,9
9,84,Infected,14
10,89,Infected,10
10,47,Susceptible,24
10,5,Infected,23
10,59,Infected,7
10,19,Susceptible,0
10,41,Infected,22
10,27,Infected,7
10,20,Exposed,20
10,49,Infected,22
10,87,Infected,6
10,6,Infected,14
10,37,Infected,14
10,40,Infected,20
10,10,Susceptible,9
10,55,Exposed,3
10,31,Infected,10
10,8,Exposed,10
10,24,Susceptible,24
10,28,Exposed,11
10,32,Infected,6
10,25,Exposed,7
10,18,Infected,19
10,67,Infected,5
10,51,Exposed,18
10,15,Exposed,5
10,81,Infected,2
10,77,Infected,2
10,73,Infected,11
10,66,Susceptible,20
10,45,Exposed,22
10,21,Infected,1
10,30,Infected,20
10,39,Exposed,10
10,34,Susceptible,20
10,44,Infected,24
10,48,Infected,22
10,33,Exposed,10
10,68,Infected,1
10,62,Exposed,2
10,4,Infected,14
10,70,Infected,4
10,38,Infected,2
10,78,Infected,10
10,56,Infected,13
10,79,Susceptible,4
10,75,Exposed,12
10,74,Infected,14
10,69,Infected,10
10,13,Infected,6
10,64,Exposed,18
10,36,Susceptible,16
10,9,Exposed,11
10,16,Susceptible,20
10,3,Exposed,18
10,65,Infected,11
10,53,Exposed,5
10,88,Exposed,16
10,86,Infected,6
10,60,Exposed,14
10,57,Infected,19
10,83,Infected,5
10,46,Exposed,8
10,72,Exposed,21
10,17,Infected,1
10,2,Infected,17
10,26,Exposed,9
10,0,Infected,7
10,29,Infected,22
10,54,Exposed,1
10,43,Exposed,11
10,63,Exposed,19
10,58,Susceptible,12
10,50,Infected,12
10,35,Exposed,10
10,52,Infected,5
10,84,Infected,22
10,7,Infected,5
10,1,Infected,24
10,23,Infected,5
10,80,Infected,18
10,22,Infected,16
10,42,Infected,8
10,61,Exposed,10
10,82,Infected,10
10,12,Susceptible,20
10,14,Infected,8
10,76,Exposed,18
10,85,Infected,1
10,71,Susceptible,13
10,11,Susceptible,2
11,72,Exposed,21
11,5,Infected,22
11,62,Exposed,1
11,68,Infected,6
11,31,Infected,10
11,36,Susceptible,15
11,23,Infected,6
11,19,Susceptible,0
11,70,Infected,4
11,42,Infected,9
11,76,Exposed,22
11,66,Susceptible,0
11,88,Exposed,15
11,61,Exposed,10
11,35,Exposed,6
11,29,Infected,22
11,43,Exposed,16
11,25,Exposed,8
11,10,Susceptible,4
11,28,Exposed,11
11,14,Infected,7
11,49,Infected,22
11,9,Exposed,12
11,60,Exposed,14
11,71,Susceptible,13
11,44,Infected,20
11,34,Susceptible,20
11,0,Infected,2
