,Susceptible,Exposed,Infected,Recovered,Dead
112,40,0,0,12,38
113,40,0,0,12,38
114,40,0,0,12,38
115,40,0,0,12,38
116,40,0,0,12,38
117,40,0,0,12,38
118,40,0,0,12,38
119,40,0,0,12,38
120,40,0,0,12,38
121,40,0,0,12,38
122,40,0,0,12,38
123,40,0,0,12,38
124,40,0,0,12,38
125,40,0,0,12,38
126,40,0,0,12,38
127,40,0,0,12,38
128,40,0,0,12,38
129,40,0,0,12,38
130,40,0,0,12,38
131,40,0,0,12,38
132,40,0,0,12,38
133,40,0,0,12,38
134,40,0,0,12,38
135,40,0,0,12,38
136,40,0,0,12,38
137,40,0,0,12,38
138,40,0,0,12,38
139,40,0,0,12,38
140,40,0,0,12,38
141,40,0,0,12,38
142,40,0,0,12,38
143,40,0,0,12,38
144,40,0,0,12,38
145,40,0,0,12,38
146,40,0,0,12,38
147,40,0,0,12,38
148,40,0,0,12,38
149,40,0,0,12,38
150,40,0,0,12,38
151,40,0,0,12,38
152,40,0,0,12,38
153,40,0,0,12,38
154,40,0,0,12,38
155,40,0,0,12,38
156,40,0,0,12,38
157,40,0,0,12,38
158,40,0,0,12,38
159,40,0,0,12,38
160,40,0,0,12,38
161,40,0,0,12,38
162,40,0,0,12,38
163,40,0,0,12,38
164,40,0,0,12,38
165,40,0,0,12,38
166,40,0,0,12,38
167,40,0,0,12,38
168,40,0,0,12,38
169,40,0,0,12,38
170,40,0,0,12,38
171,40,0,0,12,38
172,40,0,0,12,38
173,40,0,0,12,38
174,40,0,0,12,38
175,40,0,0,12,38
176,40,0,0,12,38
177,40,0,0,12,38
178,40,0,0,12,38
179,40,0,0,12,38
180,40,0,0,12,38
181,40,0,0,12,38
182,40,0,0,12,38
183,40,0,0,12,38
184,40,0,0,12,38
185,40,0,0,12,38
186,40,0,0,12,38
187,40,0,0,12,38
188,40,0,0,12,38
189,40,0,0,12,38
190,40,0,0,12,38
191,40,0,0,12,38
192,40,0,0,12,38
193,40,0,0,12,38
194,40,0,0,12,38
195,40,0,0,12,38
196,40,0,0,12,38
197,40,0,0,12,38
198,40,0,0,12,38
199,40,0,0,12,38
200,40,0,0,12,38
201,40,0,0,12,38
202,40,0,0,12,38
203,40,0,0,12,38
204,40,0,0,12,38
205,40,0,0,12,38
206,40,0,0,12,38
207,40,0,0,12,38
208,40,0,0,12,38
209,40,0,0,12,38
210,40,0,0,12,38
211,40,0,0,12,38
212,40,0,0,12,38
213,40,0,0,12,38
214,40,0,0,12,38
215,40,0,0,12,38
216,40,0,0,12,38
217,40,0,0,12,38
218,40,0,0,12,38
219,40,0,0,12,38
220,40,0,0,12,38
221,40,0,0,12,38
222,40,0,0,12,38
223,40,0,0,12,38
224,40,0,0,12,38
225,40,0,0,12,38
226,40,0,0,12,38
227,40,0,0,12,38
228,40,0,0,12,38
229,40,0,0,12,38
230,40,0,0,12,38
231,40,0,0,12,38
232,40,0,0,12,38
233,40,0,0,12,38
234,40,0,0,12,38
235,40,0,0,12,38
236,40,0,0,12,38
237,40,0,0,12,38
238,40,0,0,12,38
239,40,0,0,12,38
240,40,0,0,12,38
241,40,0,0,12,38
242,40,0,0,12,38
243,40,0,0,12,38
244,40,0,0,12,38
245,40,0,0,12,38
246,40,0,0,12,38
247,40,0,0,12,38
248,40,0,0,12,38
249,40,0,0,12,38
250,40,0,0,12,38
251,40,0,0,12,38
252,40,0,0,12,38
253,40,0,0,12,38
254,40,0,0,12,38
255,40,0,0,12,38
256,40,0,0,12,38
257,40,0,0,12,38
258,40,0,0,12,38
259,40,0,0,12,38
260,40,0,0,12,38
261,40,0,0,12,38
262,40,0,0,12,38
263,40,0,0,12,38
264,40,0,0,12,38
265,40,0,0,12,38
266,40,0,0,12,38
267,40,0,0,12,38
268,40,0,0,12,38
269,40,0,0,12,38
270,40,0,0,12,38
271,40,0,0,12,38
272,40,0,0,12,38
273,40,0,0,12,38
274,40,0,0,12,38
275,40,0,0,12,38
276,40,0,0,12,38
277,40,0,0,12,38
278,40,0,0,12,38
279,40,0,0,12,38
280,40,0,0,12,38
281,40,0,0,12,38
282,40,0,0,12,38
283,40,0,0,12,38
284,40,0,0,12,38
285,40,0,0,12,38
286,40,0,0,12,38
287,40,0,0,12,38
288,40,0,0,12,38
289,40,0,0,12,38
290,40,0,0,12,38
291,40,0,0,12,38
292,40,0,0,12,38
293,40,0,0,12,38
294,40,0,0,12,38
295,40,0,0,12,38
296,40,0,0,12,38
297,40,0,0,12,38
298,40,0,0,12,38
299,40,0,0,12,38
300,40,0,0,12,38
301,40,0,0,12,38
302,40,0,0,12,38
303,40,0,0,12,38
304,40,0,0,12,38
305,40,0,0,12,38
306,40,0,0,12,38
307,40,0,0,12,38
308,40,0,0,12,38
309,40,0,0,12,38
310,40,0,0,12,38
311,40,0,0,12,38
312,40,0,0,12,38
313,40,0,0,12,38
314,40,0,0,12,38
315,40,0,0,12,38
316,40,0,0,12,38
317,40,0,0,12,38
318,40,0,0,12,38
319,40,0,0,12,38
320,40,0,0,12,38
321,40,0,0,12,38
322,40,0,0,12,38
323,40,0,0,12,38
324,40,0,0,12,38
325,40,0,0,12,38
326,40,0,0,12,38
327,40,0,0,12,38
328,40,0,0,12,38
329,40,0,0,12,38
330,40,0,0,12,38
331,40,0,0,12,38
332,40,0,0,12,38
333,40,0,0,12,38
334,40,0,0,12,38
335,40,0,0,12,38
336,40,0,0,12,38
337,40,0,0,12,38
338,40,0,0,12,38
339,40,0,0,12,38
340,40,0,0,12,38
341,40,0,0,12,38
342,40,0,0,12,38
343,40,0,0,12,38
344,40,0,0,12,38
345,40,0,0,12,38
346,40,0,0,12,38
347,40,0,0,12,38
348,40,0,0,12,38
349,40,0,0,12,38
350,40,0,0,12,38
351,40,0,0,12,38
352,40,0,0,12,38
353,40,0,0,12,38
354,40,0,0,12,38
355,40,0,0,12,38
356,40,0,0,12,38
357,40,0,0,12,38
358,40,0,0,12,38
359,40,0,0,12,38
360,40,0,0,12,38
361,40,0,0,12,38
362,40,0,0,12,38
363,40,0,0,12,38
364,40,0,0,12,38
365,40,0,0,12,38
366,40,0,0,12,38
367,40,0,0,12,38
368,40,0,0,12,38
369,40,0,0,12,38
370,40,0,0,12,38
371,40,0,0,12,38
372,40,0,0,12,38
373,40,0,0,12,38
374,40,0,0,12,38
375,40,0,0,12,38
376,40,0,0,12,38
377,40,0,0,12,38
378,40,0,0,12,38
379,40,0,0,12,38
380,40,0,0,12,38
381,40,0,0,12,38
382,40,0,0,12,38
383,40,0,0,12,38
384,40,0,0,12,38
385,40,0,0,12,38
386,40,0,0,12,38
387,40,0,0,12,38
388,40,0,0,12,38
389,40,0,0,12,38
390,40,0,0,12,38
391,40,0,0,12,38
392,40,0,0,12,38
393,40,0,0,12,38
394,40,0,0,12,38
395,40,0,0,12,38
396,40,0,0,12,38
397,40,0,0,12,38
398,40,0,0,12,38
399,40,0,0,12,38
400,40,0,0,12,38
401,40,0,0,12,38
402,40,0,0,12,38
403,40,0,0,12,38
404,40,0,0,12,38
405,40,0,0,12,38
406,40,0,0,12,38
407,40,0,0,12,38
408,40,0,0,12,38
409,40,0,0,12,38
410,40,0,0,12,38
411,40,0,0,12,38
412,40,0,0,12,38
413,40,0,0,12,38
414,40,0,0,12,38
415,40,0,0,12,38
416,40,0,0,12,38
417,40,0,0,12,38
418,40,0,0,12,38
419,40,0,0,12,38
420,40,0,0,12,38
421,40,0,0,12,38
422,40,0,0,12,38
423,40,0,0,12,38
424,40,0,0,12,38
425,40,0,0,12,38
426,40,0,0,12,38
427,40,0,0,12,38
428,40,0,0,12,38
429,40,0,0,12,38
430,40,0,0,12,38
431,40,0,0,12,38
432,40,0,0,12,38
433,40,0,0,12,38
434,40,0,0,12,38
435,40,0,0,12,38
436,40,0,0,12,38
437,40,0,0,12,38
438,40,0,0,12,38
439,40,0,0,12,38
440,40,0,0,12,38
441,40,0,0,12,38
442,40,0,0,12,38
443,40,0,0,12,38
444,40,0,0,12,38
445,40,0,0,12,38
446,40,0,0,12,38
447,40,0,0,12,38
448,40,0,0,12,38
449,40,0,0,12,38
450,40,0,0,12,38
451,40,0,0,12,38
452,40,0,0,12,38
453,40,0,0,12,38
454,40,0,0,12,38
455,40,0,0,12,38
456,40,0,0,12,38
457,40,0,0,12,38
458,40,0,0,12,38
459,40,0,0,12,38
460,40,0,0,12,38
461,40,0,0,12,38
462,40,0,0,12,38
463,40,0,0,12,38
464,40,0,0,12,38
465,40,0,0,12,38
466,40,0,0,12,38
467,40,0,0,12,38
468,40,0,0,12,38
469,40,0,0,12,38
470,40,0,0,12,38
471,40,0,0,12,38
472,40,0,0,12,38
473,40,0,0,12,38
474,40,0,0,12,38
475,40,0,0,12,38
476,40,0,0,12,38
477,40,0,0,12,38
478,40,0,0,12,38
479,40,0,0,12,38
480,40,0,0,12,38
481,40,0,0,12,38
482,40,0,0,12,38
483,40,0,0,12,38
484,40,0,0,12,38
485,40,0,0,12,38
486,40,0,0,12,38
487,40,0,0,12,38
488,40,0,0,12,38
489,40,0,0,12,38
490,40,0,0,12,38
491,40,0,0,12,38
492,40,0,0,12,38
493,40,0,0,12,38
494,40,0,0,12,38
495,40,0,0,12,38
496,40,0,0,12,38
497,40,0,0,12,38
498,40,0,0,12,38
499,40,0,0,12,38
