step,district_policies
358,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
359,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
360,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
361,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
362,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
363,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
364,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
365,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
366,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
367,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
368,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
369,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
370,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
371,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
372,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
373,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
374,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
375,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
376,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
377,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
378,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
379,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
380,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
381,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
382,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
383,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
384,"{0: {'lockdown': False, 'mask': True}, 1: {'lockdown': False, 'mask': True}, 2: {'lockdown': False, 'mask': True}, 3: {'lockdown': False, 'mask': True}, 4: {'lockdown': False, 'mask': True}, 5: {'lockdown': False, 'mask': True}, 6: {'lockdown': False, 'mask': True}, 7: {'lockdown': False, 'mask': True}, 8: {'lockdown': False, 'mask': True}, 9: {'lockdown': False, 'mask': True}, 10: {'lockdown': False, 'mask': True}, 11: {'lockdown': False, 'mask': True}, 12: {'lockdown': False, 'mask': True}, 13: {'lockdown': False, 'mask': True}, 14: {'lockdown': False, 'mask': True}, 15: {'lockdown': False, 'mask': True}, 16: {'lockdown': False, 'mask': True}, 17: {'lockdown': False, 'mask': True}, 18: {'lockdown': False, 'mask': True}, 19: {'lockdown': False, 'mask': True}, 20: {'lockdown': False, 'mask': True}, 21: {'lockdown': False, 'mask': True}, 22: {'lockdown': False, 'mask': True}, 23: {'lockdown': False, 'mask': True}, 24: {'lockdown': False, 'mask': True}}"
