step,district_policies
265,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
266,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
267,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
268,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
269,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
270,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
271,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
272,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
273,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
274,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
275,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
276,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
277,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
278,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
279,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
280,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
281,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
282,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
283,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
284,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
285,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
286,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
287,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
288,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
289,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
290,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
291,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
