step,district_policies
235,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
236,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
237,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
238,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
239,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
240,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
241,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
242,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
243,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
244,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
245,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
246,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
247,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
248,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
249,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
250,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
251,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
252,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
253,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
254,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
255,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
256,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
257,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
258,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
259,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
260,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
261,"{0: {'lockdown': False, 'mask': False}, 1: {'lockdown': False, 'mask': False}, 2: {'lockdown': False, 'mask': False}, 3: {'lockdown': False, 'mask': False}, 4: {'lockdown': False, 'mask': False}, 5: {'lockdown': False, 'mask': False}, 6: {'lockdown': False, 'mask': False}, 7: {'lockdown': False, 'mask': False}, 8: {'lockdown': False, 'mask': False}, 9: {'lockdown': False, 'mask': False}, 10: {'lockdown': False, 'mask': False}, 11: {'lockdown': False, 'mask': False}, 12: {'lockdown': False, 'mask': False}, 13: {'lockdown': False, 'mask': False}, 14: {'lockdown': False, 'mask': False}, 15: {'lockdown': False, 'mask': False}, 16: {'lockdown': False, 'mask': False}, 17: {'lockdown': False, 'mask': False}, 18: {'lockdown': False, 'mask': False}, 19: {'lockdown': False, 'mask': False}, 20: {'lockdown': False, 'mask': False}, 21: {'lockdown': False, 'mask': False}, 22: {'lockdown': False, 'mask': False}, 23: {'lockdown': False, 'mask': False}, 24: {'lockdown': False, 'mask': False}}"
