step,district_policies
269,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
270,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
271,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
272,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
273,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
274,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
275,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
276,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
277,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
278,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
279,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
280,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
281,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
282,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
283,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
284,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
285,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
286,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
287,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
288,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
289,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
290,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
291,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
292,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
293,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
294,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
295,"{0: {'lockdown': True, 'mask': True}, 1: {'lockdown': True, 'mask': True}, 2: {'lockdown': True, 'mask': True}, 3: {'lockdown': True, 'mask': True}, 4: {'lockdown': True, 'mask': True}, 5: {'lockdown': True, 'mask': True}, 6: {'lockdown': True, 'mask': True}, 7: {'lockdown': True, 'mask': True}, 8: {'lockdown': True, 'mask': True}, 9: {'lockdown': True, 'mask': True}, 10: {'lockdown': True, 'mask': True}, 11: {'lockdown': True, 'mask': True}, 12: {'lockdown': True, 'mask': True}, 13: {'lockdown': True, 'mask': True}, 14: {'lockdown': True, 'mask': True}, 15: {'lockdown': True, 'mask': True}, 16: {'lockdown': True, 'mask': True}, 17: {'lockdown': True, 'mask': True}, 18: {'lockdown': True, 'mask': True}, 19: {'lockdown': True, 'mask': True}, 20: {'lockdown': True, 'mask': True}, 21: {'lockdown': True, 'mask': True}, 22: {'lockdown': True, 'mask': True}, 23: {'lockdown': True, 'mask': True}, 24: {'lockdown': True, 'mask': True}}"
